candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
qmid_p06_15m_strict,172,OPUSDT,24h,Continuation,Bullish,2026-05-06T22:42:38.350104+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,173,ARBUSDT,4h,Continuation,Bullish,2026-05-07T01:56:05.691199+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,174,SOONUSDT,4h,Continuation,Bullish,2026-05-07T02:02:38.242231+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,175,INTCUSDT,24h,Continuation,Bullish,2026-05-07T02:02:39.077017+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,176,ARUSDT,15m,Continuation,Bullish,2026-05-07T02:04:03.449750+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,177,IOUSDT,15m,Continuation,Bullish,2026-05-07T02:23:03.260165+00:00,guard_volume_z_15m_weak,
qmid_p06_15m_strict,178,TONUSDT,15m,Continuation,Bullish,2026-05-07T02:28:08.059951+00:00,guard_taker_15m_not_aligned,
qmid_p06_15m_strict,179,FILUSDT,15m,Continuation,Bullish,2026-05-07T03:15:34.747049+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,180,STXUSDT,4h,Continuation,Bullish,2026-05-07T03:15:55.162790+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,181,FARTCOINUSDT,15m,Continuation,Bullish,2026-05-07T04:16:41.986961+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,182,ENAUSDT,15m,Continuation,Bullish,2026-05-07T05:02:27.906996+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,183,1000SHIBUSDT,15m,Continuation,Bullish,2026-05-07T05:02:29.131513+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,184,RIVERUSDT,4h,Continuation,Bullish,2026-05-07T08:03:48.663610+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,185,NOTUSDT,15m,Continuation,Bullish,2026-05-07T09:17:18.138884+00:00,guard_volume_z_15m_weak,
qmid_p06_15m_strict,186,WIFUSDT,15m,Continuation,Bullish,2026-05-07T10:13:15.680586+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,187,XAGUSDT,24h,Continuation,Bullish,2026-05-07T10:48:53.849876+00:00,guard_timeframe_24h,
